# SAXS profile: number of points = 284, q_min = 0.0169307999312878, q_max = 0.275656014680862, delta_q = 0.000914223373673409
# offset = 0.00000000000000, scaling c = 7.85301921184861e-05, Chi = 1.37591991886432
#  q       exp_intensity   model_intensity
0.01693    361.80499268    355.24863996    10.37610  
0.01785    357.05999756    352.63633311    4.46218   
0.01876    348.80300903    349.62026329    3.26241   
0.01967    346.88000488    346.60442906    7.84288   
0.02059    345.84201050    343.50464605    3.39995   
0.02150    345.29800415    340.31533862    3.09733   
0.02242    340.81900024    337.01632452    3.01288   
0.02333    334.95401001    333.58557601    2.89956   
0.02424    332.41598511    330.07166404    6.22357   
0.02516    329.95901489    326.48534722    2.77980   
0.02607    326.92098999    322.86549802    2.39119   
0.02699    323.95001221    319.10388218    2.34006   
0.02790    321.77499390    315.18424397    2.30188   
0.02882    314.29098511    311.37115159    2.19010   
0.02973    307.02600098    307.50063401    2.12048   
0.03064    301.95300293    303.47615799    2.05161   
0.03156    300.08200073    299.39934160    2.01308   
0.03247    297.10998535    295.36677697    2.02542   
0.03339    291.43499756    291.30067995    1.95694   
0.03430    287.19601440    287.12797819    1.97224   
0.03522    284.36898804    282.93858876    1.97516   
0.03613    278.99499512    278.76164638    1.95807   
0.03704    274.51199341    274.58175910    1.91899   
0.03796    269.46499634    270.31065902    1.90407   
0.03887    265.21899414    266.15574435    1.91432   
0.03979    261.63198853    261.89864226    1.89919   
0.04070    255.16499329    257.58705986    1.83930   
0.04161    251.67500305    253.32055379    1.78070   
0.04253    246.81500244    249.09720006    1.75665   
0.04344    244.40800476    244.91201200    1.68749   
0.04436    238.38400269    240.73251738    1.62966   
0.04527    234.78199768    236.54220522    1.58885   
0.04619    230.53999329    232.38831145    1.57988   
0.04710    227.12300110    228.17180947    1.55868   
0.04801    226.28500366    224.15367477    1.54284   
0.04893    222.12899780    220.12595937    1.53342   
0.04984    217.66000366    216.08167411    1.56162   
0.05076    210.88800049    212.03772261    1.56527   
0.05167    204.40600586    208.09750948    1.60342   
0.05259    201.45300293    204.15115137    1.60087   
0.05350    200.16900635    200.28192954    1.57914   
0.05441    196.85200500    196.51623013    1.57719   
0.05533    194.95300293    192.75777514    1.54894   
0.05624    190.55000305    189.00795846    1.51377   
0.05716    185.15499878    185.36983136    1.47989   
0.05807    182.96499634    181.75787444    1.44903   
0.05898    176.30400085    178.26298640    1.43482   
0.05990    172.34899902    174.80551800    1.39989   
0.06081    170.29100037    171.42928908    1.41870   
0.06173    168.47700500    168.10043350    1.18772   
0.06264    164.16700745    164.82277961    1.17141   
